The Railway Man	7.0	107
Kill Your Darlings	7.0	90
Trumbo	7.0	-28
Joy	7.0	112
Philomena	7.0	153
Sully	7.0	161
Jackie	8.0	75
Saving Mr. Banks	7.66666666667	-33
12 Years a Slave	8.57142857143	79
12 Years a Slave	7.5	279
12 Years a Slave	10.0	679
Big Eyes	7.0	104
Big Eyes	8.0	304
Black Mass	8.0	169
The Fifth Estate	6.0	358
Captain Phillips	8.0	47
Captain Phillips	9.0	447
The Theory of Everything	8.25	114
The Theory of Everything	8.0	914
The Big Short	8.14285714286	19
Rush	8.64516129032	98
Rush	10.0	698
The Invisible Woman	8.0	44
The Imitation Game	7.875	107
The Imitation Game	8.0	907
Hidden Figures	8.0	189
Bleed for This	7.0	99
Unbroken	7.25	12
Unbroken	7.33333333333	212
Unbroken	8.0	412
Jobs	6.5	68
Concussion	5.0	22
Dallas Buyers Club	7.75	49
Dallas Buyers Club	7.5	249
Dallas Buyers Club	7.0	849
The Zookeeper's Wife	6.0	82
Lovelace	6.0	-22
Rosewater	8.0	220
The Man Who Knew Infinity	8.0	144
The Bling Ring	1.0	71
Steve Jobs	9.0	59
Florence Foster Jenkins	6.0	39
Fruitvale Station	7.8	152
Hacksaw Ridge	8.8	13
Hacksaw Ridge	9.5	213
The Danish Girl	7.33333333333	-29
The Danish Girl	7.16666666667	28
Anthropoid	6.0	162
Joy	7.66666666667	113
Sully	8.0	362
Jackie	6.5	76
Saving Mr. Banks	9.33333333333	33
Saving Mr. Banks	7.0	233
12 Years a Slave	8.625	80
12 Years a Slave	8.5	280
Black Mass	7.0	570
Black Mass	9.0	370
Black Mass	6.33333333333	170
Behind the Candelabra	6.0	981
Holding the Man	4.0	335
The Fifth Estate	9.0	159
Captain Phillips	7.75	48
Captain Phillips	7.0	248
The Theory of Everything	8.25	115
Jersey Boys	6.5	194
The Big Short	8.13333333333	20
The Big Short	9.0	220
Rush	8.28571428571	99
Rush	8.0	899
Rush	9.0	299
Rush	9.0	499
The Imitation Game	8.0	508
The Imitation Game	8.83333333333	108
Lion	9.5	151
Million Dollar Arm	7.0	223
Hidden Figures	9.0	190
Pride	8.0	181
Unbroken	7.9	13
Unbroken	7.0	213
Jobs	8.0	69
The Program	6.0	-85
Concussion	7.5	23
Concussion	9.0	423
Truth	5.0	126
Dallas Buyers Club	8.4	50
The Zookeeper's Wife	7.5	83
Rosewater	6.0	221
Rosewater	4.0	21
The Man Who Knew Infinity	7.0	345
The Bling Ring	3.0	272
Steve Jobs	7.33333333333	60
Steve Jobs	8.0	260
Fruitvale Station	8.2	153
Woman in Gold	7.0	420
Hacksaw Ridge	8.875	14
The Danish Girl	6.2	29
The Danish Girl	6.0	-30
The Railway Man	8.0	-110
The Railway Man	7.0	309
Foxcatcher	8.0	583
Foxcatcher	10.0	783
Trumbo	7.0	229
Joy	7.0	114
Sully	10.0	163
Jackie	7.66666666667	77
Saving Mr. Banks	8.0	34
Saving Mr. Banks	10.0	1234
Saving Mr. Banks	8.0	234
Saving Mr. Banks	9.0	-35
12 Years a Slave	7.9	81
12 Years a Slave	8.0	281
Big Eyes	6.0	106
Snowden	7.0	28
Black Mass	7.0	171
Black Mass	8.0	371
Rags & Tatters	8.0	-179
The 33	5.0	89
The Fifth Estate	7.0	560
Captain Phillips	8.33333333333	49
Captain Phillips	8.0	249
Blue Caprice	7.0	-596
The Theory of Everything	8.14285714286	116
Jersey Boys	9.5	195
Selma	6.0	376
The Big Short	7.33333333333	21
Rush	8.41666666667	100
Rush	10.0	1100
Rush	9.0	300
Diana	4.0	43
Diana	5.0	843
The Imitation Game	8.33333333333	109
The Imitation Game	8.5	509
Lion	9.0	152
Testament of Youth	5.0	531
Testament of Youth	10.0	331
Million Dollar Arm	7.0	224
The End of the Tour	7.0	-27
Unbroken	8.14285714286	14
Unbroken	10.0	214
Unbroken	9.0	414
Jobs	8.0	70
Jobs	2.0	270
Dallas Buyers Club	8.5	251
Dallas Buyers Club	9.5	451
Dallas Buyers Club	8.6	51
Lovelace	6.0	23
The Bling Ring	9.0	73
Steve Jobs	9.0	61
Steve Jobs	6.0	661
Steve Jobs	3.0	461
Fruitvale Station	7.5	154
Fruitvale Station	8.0	554
Hacksaw Ridge	9.0	15
Hacksaw Ridge	10.0	215
A Tale of Love and Darkness	10.0	224
The Danish Girl	7.0	30
Love & Mercy	5.0	380
Love & Mercy	8.0	180
Trumbo	8.0	30
Sully	8.0	364
Sully	8.0	164
Saving Mr. Banks	10.0	1235
Saving Mr. Banks	9.5	235
12 Years a Slave	9.0	282
12 Years a Slave	8.6	82
Big Eyes	7.0	307
The 33	7.0	90
Captain Phillips	7.66666666667	50
Captain Phillips	7.0	1250
The Theory of Everything	8.5	117
Jersey Boys	10.0	196
Belle	1.0	85
The Lady in the Van	8.0	31
Selma	8.0	177
The Big Short	7.8	22
The Big Short	10.0	222
Rush	8.3	101
The Liberator	8.0	34
The Imitation Game	9.0	110
Lion	10.0	153
Testament of Youth	8.0	132
Testament of Youth	9.0	532
Louis Cyr	7.0	-72
The Founder	7.0	119
Pride	9.0	183
Bleed for This	8.0	302
Unbroken	7.0	15
Concussion	8.0	25
Concussion	8.0	225
Dallas Buyers Club	10.0	652
Dallas Buyers Club	8.33333333333	52
Dallas Buyers Club	8.0	252
Lovelace	3.0	24
Lovelace	8.0	824
The Man Who Knew Infinity	7.5	147
The Bling Ring	6.5	674
The Bling Ring	5.0	74
Steve Jobs	7.33333333333	62
A Street Cat Named Bob	8.0	239
Fruitvale Station	7.57142857143	155
Hacksaw Ridge	9.5	216
Hacksaw Ridge	8.2	16
The Danish Girl	7.33333333333	31
Anthropoid	8.0	165
The Railway Man	8.0	-112
Kill Your Darlings	4.0	494
Trumbo	8.0	31
Trumbo	8.0	431
Joy	7.0	116
Joy	7.0	316
Philomena	8.75	157
Sully	9.0	165
Jackie	6.4	79
Saving Mr. Banks	7.16666666667	36
Saving Mr. Banks	7.0	236
12 Years a Slave	8.83333333333	83
12 Years a Slave	8.0	883
12 Years a Slave	7.0	283
Big Eyes	5.0	708
Big Eyes	2.0	108
Snowden	5.0	30
Black Mass	7.0	173
Black Mass	7.0	373
The 33	10.0	91
Captain Phillips	7.89473684211	51
The Theory of Everything	7.5	118
Selma	4.0	178
Selma	9.0	578
The Big Short	8.22222222222	23
The Big Short	8.0	423
Rush	9.0	102
Rush	9.0	1302
Rush	8.0	702
The Invisible Woman	7.0	48
The Liberator	8.0	35
The Imitation Game	9.0	311
Lion	7.66666666667	154
Million Dollar Arm	7.0	26
The Founder	6.5	120
Pride	9.0	184
Unbroken	7.66666666667	16
Loving	7.0	59
Jobs	8.0	72
Concussion	6.0	26
Mr. Turner	8.0	49
Dallas Buyers Club	8.0	53
Dallas Buyers Club	7.33333333333	453
Dallas Buyers Club	7.5	253
The Zookeeper's Wife	8.5	86
Lovelace	5.0	25
Lovelace	7.0	225
The Man Who Knew Infinity	6.0	148
The Bling Ring	6.0	675
Steve Jobs	7.75	63
Steve Jobs	9.0	263
Steve Jobs	4.0	463
Florence Foster Jenkins	6.0	243
Fruitvale Station	8.0	156
Fruitvale Station	8.0	556
Hacksaw Ridge	9.0	17
The Danish Girl	7.72727272727	32
Set Fire to the Stars	7.0	-92
Legend	10.0	173
Love & Mercy	7.0	182
Anthropoid	8.0	366
The Railway Man	8.0	712
The Railway Man	5.0	912
Kill Your Darlings	7.0	95
Kill Your Darlings	6.0	895
Foxcatcher	5.0	586
Trumbo	9.0	232
Joy	7.0	117
Joy	7.0	317
Philomena	8.0	158
Sully	6.0	366
Sully	7.0	166
Christine	8.0	106
Jackie	7.33333333333	80
Saving Mr. Banks	9.33333333333	-38
Saving Mr. Banks	7.375	37
12 Years a Slave	8.21428571429	84
12 Years a Slave	9.0	284
Big Eyes	10.0	109
Snowden	8.0	31
Black Mass	7.0	374
The 33	4.0	92
Behind the Candelabra	6.0	185
Genius	8.0	132
Captain Phillips	8.0	52
Captain Phillips	10.0	252
Blue Caprice	6.0	-399
Blue Caprice	8.0	-599
The Theory of Everything	8.5	119
Endless Poetry	8.0	-27
Jersey Boys	9.0	198
Belle	6.0	87
The Lady in the Van	10.0	33
The Big Short	8.33333333333	24
Rush	8.0	303
Rush	8.0	103
Rush	10.0	503
The Imitation Game	8.8	112
Lion	8.0	155
Testament of Youth	7.0	734
Testament of Youth	7.0	134
Million Dollar Arm	7.5	227
Million Dollar Arm	6.0	27
The Founder	7.5	121
Bleed for This	6.0	104
Unbroken	7.0	417
Unbroken	10.0	217
Unbroken	7.5	17
Jobs	4.0	73
Concussion	7.0	27
Concussion	7.0	227
Truth	6.0	130
Freeheld	8.0	522
Dallas Buyers Club	7.0	854
Dallas Buyers Club	7.85714285714	54
Dallas Buyers Club	9.0	454
Lovelace	7.5	26
Lovelace	7.0	226
The Man Who Knew Infinity	6.33333333333	149
The Bling Ring	7.2	76
Steve Jobs	7.33333333333	64
Florence Foster Jenkins	7.0	44
A Street Cat Named Bob	10.0	41
Fruitvale Station	8.2	157
Hacksaw Ridge	8.4	18
Hacksaw Ridge	8.5	218
The Danish Girl	5.33333333333	33
Love & Mercy	7.0	383
The Railway Man	9.0	513
Kill Your Darlings	7.0	96
Kill Your Darlings	7.0	296
Pawn Sacrifice	6.0	43
Foxcatcher	8.0	787
Philomena	8.0	159
Sully	7.0	367
Christine	8.0	107
Jackie	7.5	81
Saving Mr. Banks	7.2	-39
Saving Mr. Banks	7.5	38
Saving Mr. Banks	7.0	238
12 Years a Slave	8.15384615385	85
Big Eyes	6.5	110
Behind the Candelabra	8.0	186
The Fifth Estate	8.0	564
Genius	5.0	133
Captain Phillips	8.5	53
Captain Phillips	8.0	1253
Blue Caprice	7.0	-600
The Theory of Everything	7.0	120
Jersey Boys	9.0	199
The Lady in the Van	9.0	34
The Big Short	7.6	25
The Big Short	9.0	225
Rush	8.71428571429	104
Rush	8.0	704
The Imitation Game	7.0	313
The Imitation Game	8.0	113
Lion	8.0	156
Testament of Youth	7.0	135
Million Dollar Arm	8.0	228
The Founder	9.0	122
Hidden Figures	8.0	195
Bleed for This	8.0	105
Unbroken	7.71428571429	18
Unbroken	5.0	218
Jobs	6.0	74
Concussion	7.33333333333	28
The Look of Love	7.0	139
Dallas Buyers Club	8.0	455
Dallas Buyers Club	8.33333333333	55
Lovelace	6.0	27
Lovelace	6.0	1027
Lovelace	8.0	-28
The Bling Ring	6.25	77
Steve Jobs	8.0	65
Steve Jobs	6.0	265
Fruitvale Station	8.0	158
Woman in Gold	7.0	225
Woman in Gold	7.0	25
Hacksaw Ridge	9.33333333333	19
Hacksaw Ridge	7.0	219
The Danish Girl	7.75	34
Legend	7.0	375
Love & Mercy	9.0	184
The Railway Man	6.0	-115
Kill Your Darlings	5.0	697
One Chance	7.0	147
Foxcatcher	7.0	188
Trumbo	9.0	34
Trumbo	9.0	234
Joy	7.0	119
Philomena	8.0	1160
Philomena	8.0	160
Sully	8.5	168
Christine	6.0	108
Jackie	6.625	82
Saving Mr. Banks	8.0	439
Saving Mr. Banks	6.5	239
12 Years a Slave	8.15	86
12 Years a Slave	7.0	286
12 Years a Slave	7.0	486
Big Eyes	8.0	911
Snowden	6.0	33
Black Mass	7.0	176
The 33	8.5	94
Captain Phillips	7.57142857143	54
Captain Phillips	8.0	254
The Theory of Everything	7.44444444444	121
Jersey Boys	8.0	0
Jersey Boys	7.5	-1
The Lady in the Van	8.0	35
The Lady in the Van	7.0	-36
Selma	6.0	381
The Big Short	7.22222222222	26
Rush	8.22222222222	105
Rush	9.0	905
Rush	9.5	305
Diana	5.0	248
The Imitation Game	8.0	514
The Imitation Game	7.5	114
Lion	8.0	157
The End of the Tour	7.0	31
The Founder	9.0	123
Bleed for This	9.0	106
Unbroken	8.33333333333	19
Unbroken	6.0	619
Jobs	6.5	75
Freeheld	6.0	124
Dallas Buyers Club	7.5	56
Dallas Buyers Club	9.0	656
Dallas Buyers Club	9.0	856
Dallas Buyers Club	7.0	456
Dallas Buyers Club	10.0	1056
Lovelace	6.0	28
The Bling Ring	5.57142857143	78
The Bling Ring	5.0	478
Steve Jobs	7.5	66
Florence Foster Jenkins	6.5	46
A Street Cat Named Bob	10.0	243
Fruitvale Station	7.33333333333	159
Fruitvale Station	9.0	959
Hacksaw Ridge	7.66666666667	20
Hacksaw Ridge	8.5	220
The Danish Girl	7.625	35
Love & Mercy	8.0	385
Anthropoid	7.0	169
The Railway Man	6.0	-116
One Chance	6.5	148
The King's Choice	7.0	-106
Miles Ahead	6.0	321
Trumbo	10.0	35
Joy	6.0	120
Philomena	9.0	161
Sully	6.0	169
Sully	9.0	369
Jackie	7.35	83
Saving Mr. Banks	7.8	240
Saving Mr. Banks	7.0	40
12 Years a Slave	8.11111111111	87
12 Years a Slave	7.0	287
Big Eyes	8.0	112
Snowden	7.5	34
Black Mass	9.0	177
The 33	7.0	95
Behind the Candelabra	8.0	588
Captain Phillips	9.0	855
Captain Phillips	7.0	55
Captain Phillips	8.0	455
The Theory of Everything	8.4	122
The Theory of Everything	8.0	722
Jersey Boys	5.75	1
Jersey Boys	7.0	201
Belle	8.0	90
Selma	8.0	382
The Big Short	7.8	27
The Big Short	8.0	-28
Rush	8.16666666667	106
Rush	10.0	306
Rush	9.0	506
The Imitation Game	7.0	715
The Imitation Game	8.75	115
The Imitation Game	10.0	515
The Imitation Game	9.0	915
Lion	9.33333333333	158
Testament of Youth	9.0	137
Testament of Youth	10.0	737
Hidden Figures	8.0	197
Unbroken	9.0	220
Unbroken	7.2	20
Loving	8.0	63
Jobs	4.0	76
Concussion	6.66666666667	30
Concussion	8.0	430
Truth	5.0	133
Freeheld	5.0	125
Dallas Buyers Club	7.7	57
Dallas Buyers Club	8.0	457
Dallas Buyers Club	8.0	1257
Dallas Buyers Club	6.5	257
Dallas Buyers Club	7.0	857
Lovelace	6.0	29
The Bling Ring	4.75	79
Steve Jobs	8.8	67
A Street Cat Named Bob	5.0	244
Fruitvale Station	7.85714285714	160
Woman in Gold	9.0	427
Cantinflas	1.0	269
Hacksaw Ridge	9.0	21
The Danish Girl	6.18181818182	36
Legend	10.0	577
Love & Mercy	7.0	386
Kill Your Darlings	6.0	699
One Chance	7.5	149
I Am Michael	6.0	-706
Trumbo	8.0	236
Trumbo	9.5	36
Joy	5.0	321
Joy	6.0	121
Philomena	8.0	162
Philomena	8.0	762
Sully	7.0	170
Jackie	7.07142857143	84
Saving Mr. Banks	8.0	41
12 Years a Slave	8.5	88
12 Years a Slave	9.0	888
Desert Dancer	4.0	-156
Black Mass	8.0	178
Black Mass	6.0	378
The 33	7.0	96
The 33	10.0	296
Captain Phillips	8.55555555556	56
Blue Caprice	2.0	-403
The Theory of Everything	10.0	323
The Theory of Everything	8.0	123
Jersey Boys	7.66666666667	2
Belle	8.0	91
The Lady in the Van	1.0	437
Selma	8.0	383
Difret	6.0	331
The Big Short	8.33333333333	28
Rush	8.64285714286	107
Rush	9.0	307
Rush	8.0	507
The Imitation Game	9.0	716
The Imitation Game	9.0	-117
Lion	10.0	159
Testament of Youth	9.0	138
Million Dollar Arm	7.0	431
The End of the Tour	8.0	33
The Founder	8.5	125
Hidden Figures	7.0	198
Pride	10.0	589
Bleed for This	7.0	108
Unbroken	7.33333333333	21
Unbroken	9.0	221
Jobs	7.0	277
Jobs	5.0	77
Concussion	9.0	231
Dallas Buyers Club	7.5	458
Dallas Buyers Club	8.5	58
Dallas Buyers Club	10.0	858
Lovelace	6.0	30
Marina	9.0	45
Rosewater	1.0	229
The Man Who Knew Infinity	7.0	153
The Bling Ring	5.57142857143	80
Steve Jobs	7.8	68
Florence Foster Jenkins	7.5	48
Fruitvale Station	8.4	161
Hacksaw Ridge	8.0	22
The Danish Girl	7.25	37
Legend	7.0	178
The Railway Man	7.0	-118
The Railway Man	8.0	117
One Chance	7.0	350
Trumbo	8.0	37
Trumbo	8.0	237
Philomena	4.0	163
Sully	7.0	371
Jackie	7.25	85
Saving Mr. Banks	8.0	42
12 Years a Slave	8.4	89
12 Years a Slave	7.0	289
Big Eyes	10.0	114
Big Eyes	7.0	914
Big Eyes	8.0	314
Snowden	9.0	36
The 33	7.0	97
Behind the Candelabra	8.0	190
Behind the Candelabra	8.0	590
Genius	7.0	337
Captain Phillips	8.375	57
Captain Phillips	7.5	257
13 Minutes	8.0	-352
The Theory of Everything	6.5	324
The Theory of Everything	9.0	724
The Theory of Everything	10.0	124
Jersey Boys	8.0	3
Jersey Boys	7.0	203
Belle	6.0	92
The Big Short	8.0	29
The Big Short	8.0	429
Rush	8.35714285714	108
Lion	9.0	160
The End of the Tour	10.0	34
The Founder	7.5	126
Hidden Figures	8.0	199
Pride	9.0	190
Unbroken	8.0	22
Jobs	4.66666666667	78
Jobs	5.0	278
The Program	7.0	293
Concussion	7.0	32
Dallas Buyers Club	8.0	59
Dallas Buyers Club	9.0	259
Lovelace	6.5	31
The Man Who Knew Infinity	7.0	154
The Bling Ring	6.33333333333	81
Steve Jobs	8.0	269
Steve Jobs	7.0	69
Fruitvale Station	9.0	162
Hacksaw Ridge	7.5	23
The Danish Girl	8.0	38
The Danish Girl	7.0	438
Pawn Sacrifice	8.0	248
Pawn Sacrifice	8.0	648
The King's Choice	9.0	-309
Miles Ahead	5.0	124
Trumbo	8.5	38
Philomena	8.0	164
Sully	7.0	172
Jackie	7.76923076923	86
Saving Mr. Banks	8.5	43
12 Years a Slave	8.42857142857	90
12 Years a Slave	8.0	490
12 Years a Slave	9.0	290
Snowden	7.0	37
Black Mass	6.0	180
The 33	9.0	98
Behind the Candelabra	8.0	191
Captain Phillips	8.55555555556	58
Captain Phillips	7.0	658
Captain Phillips	8.5	258
The Theory of Everything	7.33333333333	125
The Theory of Everything	8.0	325
Endless Poetry	8.0	-33
Jersey Boys	7.0	4
Jersey Boys	7.0	204
Noble	5.0	869
Selma	7.0	385
The Big Short	7.3	30
The Big Short	7.5	230
The Big Short	6.0	-31
The Big Short	10.0	630
The Big Short	8.0	430
Rush	8.5	109
Rush	8.0	909
Rush	9.0	309
The Invisible Woman	6.0	55
The Imitation Game	8.0	918
The Imitation Game	8.5	318
The Imitation Game	8.0	118
The Imitation Game	10.0	518
Lion	6.0	161
Million Dollar Arm	9.0	233
Million Dollar Arm	8.0	1233
Louis Cyr	9.0	-80
The Founder	8.0	127
Hidden Figures	9.0	200
Hidden Figures	10.0	0
Pride	9.0	191
Bleed for This	9.0	310
Bleed for This	7.0	110
Unbroken	8.5	423
Unbroken	7.36363636364	23
Loving	8.0	66
Jobs	5.8	79
Concussion	8.5	33
Concussion	7.0	433
Dallas Buyers Club	8.375	60
Dallas Buyers Club	8.0	260
Dallas Buyers Club	8.0	1260
The Man Who Knew Infinity	7.0	155
The Bling Ring	6.75	82
Steve Jobs	7.5	270
Steve Jobs	9.5	70
Florence Foster Jenkins	8.0	50
Fruitvale Station	8.25	163
Fruitvale Station	8.0	963
Woman in Gold	7.5	30
Denial	4.0	-3
Hacksaw Ridge	8.66666666667	24
Hacksaw Ridge	9.0	224
The Danish Girl	5.5	39
Legend	7.0	180
The Railway Man	7.5	-120
The Railway Man	9.0	119
A Quiet Passion	6.0	99
Foxcatcher	6.0	193
Foxcatcher	7.0	393
Trumbo	9.0	239
Trumbo	8.0	639
Trumbo	8.0	39
Joy	6.0	324
Philomena	9.0	165
Sully	10.0	373
Sully	8.0	173
Jackie	8.0	87
Saving Mr. Banks	7.2	244
Saving Mr. Banks	8.2	44
12 Years a Slave	10.0	291
12 Years a Slave	8.42857142857	91
Big Eyes	8.0	116
Snowden	7.0	238
Black Mass	7.0	181
The 33	7.5	99
A United Kingdom	7.0	-118
Genius	6.0	339
Captain Phillips	8.7	59
Captain Phillips	9.0	259
The Theory of Everything	8.0	326
The Theory of Everything	7.0	126
Jersey Boys	7.5	5
Jersey Boys	8.0	-6
The Big Short	7.8	31
The Big Short	10.0	231
Rush	8.41666666667	110
Diana	6.0	253
The Imitation Game	6.0	719
The Imitation Game	8.0	519
Lion	7.0	162
Dalida	6.0	11
Million Dollar Arm	8.0	1034
Hidden Figures	8.5	1
Pride	7.0	192
Nise: The Heart of Madness	7.0	-501
Unbroken	7.5	24
Jobs	5.4	80
The Program	6.0	295
Concussion	8.0	34
Dallas Buyers Club	8.0	61
Dallas Buyers Club	8.0	1261
The Zookeeper's Wife	8.0	94
Lovelace	5.0	33
Lovelace	6.0	833
The Bling Ring	5.5	83
Steve Jobs	8.0	71
Florence Foster Jenkins	7.0	51
Fruitvale Station	8.75	164
Hacksaw Ridge	8.0	25
The Danish Girl	7.0	40
Legend	10.0	381
Legend	8.0	181
Love & Mercy	8.0	190
Anthropoid	8.0	174
Kill Your Darlings	8.0	1303
Foxcatcher	5.0	194
Joy	6.0	125
Philomena	5.5	166
Sully	8.0	374
Jackie	7.75	88
Saving Mr. Banks	6.0	45
Saving Mr. Banks	10.0	-46
12 Years a Slave	8.14285714286	92
12 Years a Slave	9.0	492
12 Years a Slave	7.0	892
Black Mass	9.0	382
Black Mass	7.0	182
The 33	6.5	100
Behind the Candelabra	8.0	193
The Devil's Violinist	10.0	79
Captain Phillips	8.625	60
Captain Phillips	8.0	260
Blue Caprice	6.0	-607
The Theory of Everything	6.5	127
The Theory of Everything	8.0	327
Jersey Boys	7.0	206
Belle	5.0	95
The Big Short	7.75	32
The Big Short	7.0	232
Rush	8.33333333333	111
The Imitation Game	10.0	320
The Imitation Game	7.0	120
Lion	8.0	163
Testament of Youth	9.0	142
Testament of Youth	10.0	742
The End of the Tour	9.0	37
The Founder	7.0	129
Hidden Figures	8.0	202
Hidden Figures	8.6	2
Unbroken	7.83333333333	25
Jobs	5.5	81
Concussion	7.38461538462	35
Concussion	7.0	235
Mr. Turner	6.0	58
Dallas Buyers Club	8.44444444444	62
Dallas Buyers Club	8.0	462
Dallas Buyers Club	8.0	862
The Man Who Knew Infinity	7.0	357
The Bling Ring	7.0	84
Steve Jobs	7.57142857143	72
Steve Jobs	7.0	672
Fruitvale Station	7.0	165
Woman in Gold	8.0	232
Woman in Gold	7.0	32
Hacksaw Ridge	8.0	26
Set Fire to the Stars	8.0	-101
Legend	8.0	582
Legend	4.0	182
Anthropoid	10.0	175
The Railway Man	9.0	121
Kill Your Darlings	6.0	304
A Quiet Passion	9.0	101
One Chance	7.0	154
Foxcatcher	8.0	395
The King's Choice	9.0	-312
Trumbo	8.0	241
Trumbo	9.0	41
Joy	7.0	126
Sully	7.66666666667	175
Sully	8.0	375
Jackie	7.5	89
Saving Mr. Banks	10.0	46
12 Years a Slave	8.23076923077	93
12 Years a Slave	7.5	293
Big Eyes	6.0	318
Big Eyes	7.0	118
Snowden	7.0	240
Captain Phillips	7.0	261
Captain Phillips	8.8	61
Captain Phillips	7.0	1061
Captain Phillips	8.0	461
Blue Caprice	7.0	-608
The Theory of Everything	7.0	128
The Theory of Everything	8.0	328
The Theory of Everything	5.0	728
Jersey Boys	7.0	7
Belle	9.0	96
The Lady in the Van	7.0	-43
The Big Short	7.86666666667	33
The Big Short	8.0	233
Rush	8.54545454545	112
Rush	8.0	312
Rush	7.0	512
The Invisible Woman	5.5	58
The Imitation Game	8.0	121
Testament of Youth	5.0	543
Testament of Youth	7.0	343
Million Dollar Arm	8.0	636
The Founder	8.0	130
Hidden Figures	8.0	203
Hidden Figures	8.0	3
Unbroken	7.66666666667	26
Jobs	6.5	82
Jobs	6.0	282
Concussion	6.5	36
The Look of Love	9.0	947
The Look of Love	5.0	547
Mr. Turner	5.0	59
Truth	8.0	139
Freeheld	4.0	131
Dallas Buyers Club	8.5	63
Dallas Buyers Club	9.0	863
Dallas Buyers Club	10.0	-64
Dallas Buyers Club	5.0	263
Dallas Buyers Club	9.0	463
The Zookeeper's Wife	8.0	96
The Bling Ring	5.36363636364	85
The Bling Ring	6.0	285
Steve Jobs	8.0	73
Fruitvale Station	7.5	166
Woman in Gold	7.0	233
Woman in Gold	7.0	633
Hacksaw Ridge	9.0	227
Hacksaw Ridge	9.25	27
The Danish Girl	5.5	42
The Danish Girl	5.0	442
Love & Mercy	8.0	192
Anthropoid	8.0	176
Kill Your Darlings	7.0	305
Pawn Sacrifice	7.0	52
Foxcatcher	7.0	396
Trumbo	10.0	42
Trumbo	7.0	442
Sully	7.0	176
Jackie	7.25	90
Saving Mr. Banks	8.0	47
Saving Mr. Banks	8.0	247
12 Years a Slave	9.0	94
12 Years a Slave	8.0	294
Big Eyes	8.0	519
The Birth of a Nation	6.0	192
Black Mass	7.0	184
Black Mass	7.0	384
The 33	5.0	102
The Fifth Estate	8.5	173
Captain Phillips	7.44444444444	62
Captain Phillips	8.0	1262
The Theory of Everything	7.66666666667	129
Jersey Boys	9.0	208
Jersey Boys	7.0	8
The Lady in the Van	7.0	43
The Big Short	7.92307692308	34
Life	10.0	-22
Rush	9.0	313
Rush	8.0	113
Lion	7.0	165
Testament of Youth	7.0	144
Testament of Youth	8.0	344
The End of the Tour	9.0	39
Hidden Figures	8.66666666667	4
Hidden Figures	8.5	204
Unbroken	8.0	227
Unbroken	7.0	27
Unbroken	7.0	627
Jobs	6.5	83
Concussion	8.0	37
Dallas Buyers Club	8.3	64
Dallas Buyers Club	7.0	864
Rosewater	7.0	435
The Man Who Knew Infinity	8.0	159
The Bling Ring	6.0	86
Steve Jobs	6.5	274
Steve Jobs	8.0	74
Fruitvale Station	8.0	167
Fruitvale Station	9.0	367
Hacksaw Ridge	8.0	228
Hacksaw Ridge	8.75	28
Hacksaw Ridge	10.0	-29
The Danish Girl	7.0	43
Love & Mercy	8.66666666667	193
Foxcatcher	8.0	197
Foxcatcher	8.0	397
Trumbo	6.0	243
Trumbo	7.0	43
Joy	6.6	128
Sully	6.0	377
Sully	8.0	177
Jackie	7.66666666667	91
Saving Mr. Banks	7.4	48
Saving Mr. Banks	8.0	448
12 Years a Slave	8.5	95
12 Years a Slave	8.0	495
Big Eyes	8.0	120
Big Eyes	6.0	720
Snowden	7.0	42
Black Mass	9.0	385
Black Mass	6.5	185
The 33	7.0	103
The Fifth Estate	7.0	174
Captain Phillips	8.66666666667	63
Captain Phillips	8.0	463
13 Minutes	7.0	-358
The Theory of Everything	9.0	130
Jersey Boys	7.0	9
Selma	7.0	590
Selma	8.0	190
The Big Short	7.28571428571	35
The Big Short	8.5	235
Rush	8.26666666667	114
The Imitation Game	9.0	123
Lion	8.0	166
Testament of Youth	6.0	345
Testament of Youth	10.0	145
Unbroken	7.5	28
Unbroken	10.0	428
Jobs	8.0	84
Concussion	7.28571428571	38
Concussion	8.0	238
Gloria	5.0	-155
Truth	8.0	141
Dallas Buyers Club	7.92857142857	65
Dallas Buyers Club	9.0	465
The Zookeeper's Wife	8.0	98
The Bling Ring	5.71428571429	87
The Bling Ring	5.0	487
Steve Jobs	5.75	75
Fruitvale Station	8.0	168
Fruitvale Station	7.0	568
Fruitvale Station	8.0	368
Woman in Gold	5.0	835
Woman in Gold	8.0	35
Hacksaw Ridge	9.5	29
The Danish Girl	7.0	44
The Railway Man	9.0	124
The Railway Man	8.0	524
Foxcatcher	7.5	198
Trumbo	8.0	44
Joy	5.0	529
Philomena	8.0	370
Sully	7.0	178
Sully	8.0	378
Jackie	7.0	92
Saving Mr. Banks	7.0	849
Saving Mr. Banks	6.71428571429	49
12 Years a Slave	8.75	96
12 Years a Slave	10.0	896
Snowden	9.0	243
Black Mass	8.0	386
The Fifth Estate	6.0	575
Captain Phillips	8.33333333333	64
Blue Caprice	7.0	-611
The Theory of Everything	9.0	331
The Theory of Everything	7.0	131
The Theory of Everything	7.0	731
Jersey Boys	8.25	10
Maudie	7.0	24
The Lady in the Van	10.0	45
Selma	7.5	191
The Big Short	8.0	36
Rush	8.5	115
The Imitation Game	9.0	124
Testament of Youth	5.5	146
The End of the Tour	7.0	241
The Founder	9.0	133
Hidden Figures	6.0	-7
